Price,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,MACD,Signal,RSI,BB_upper,BB_lower,BB_width,Volume_change,Daily_return,Volatility
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
2021-06-01,122.03431485733806,122.29773710604329,120.92207435192587,121.25379180908203,67637100,123.26196060180663,124.72846984863281,122.87687277596446,123.96557684599323,-1.0887040700287685,-0.9790884790126775,45.8354910349663,126.77739579274674,119.74652541086652,0.05704006611247403,-0.051520730994193076,-0.002648291722878726,0.015502876667893633
2021-06-02,121.25375721746093,122.19038014199401,121.02936192954658,122.01476287841797,59278900,123.13643188476563,124.7651383972168,122.74421402025317,123.81816185892116,-1.0739478386679906,-0.9980605675666971,56.65311711192888,126.64119809127233,119.63166567825893,0.05692492713751127,-0.1235741922702186,0.006275853793785702,0.013607192109133607
2021-06-03,121.64403199734149,121.80989069682863,120.13177164794705,120.53179168701172,76229200,122.92457962036133,124.78870559692383,122.40378388993858,123.57019430425703,-1.1664104143184488,-1.0317308444743278,45.67448835926557,126.52480946135577,119.32434977936688,0.05857624003455367,0.2859415407505874,-0.012154030843660846,0.013813922151295694
2021-06-04,121.04889463757115,123.08800699874061,120.83425044759345,122.82457733154297,75169300,122.74749984741212,124.9058544921875,122.4685305901622,123.51401251369288,-1.045481923530673,-1.0344810803829683,45.24394758092067,125.96279725698464,119.53220243783959,0.052388804881068486,-0.013904120730638625,0.019022248092727123,0.014220106745380877
2021-06-07,123.09774990370911,123.24409888195902,121.79038257021139,122.8343276977539,71057600,122.53724746704101,125.0134587097168,122.5248138703589,123.46286390258156,-0.9380500322226624,-1.0151947580029401,48.785282869438504,125.04237381803556,120.03212111604647,0.040887589737452705,-0.05469919235645404,7.938448820898891e-05,0.01413909529716072
2021-06-08,123.51728685562117,125.33200387040455,123.13678395621102,123.65387725830078,74403800,122.53188018798828,125.12537658691406,122.69853369493906,123.47722137952215,-0.7786876845830903,-0.9678931220984315,56.45052635489122,125.02640243477464,120.03735794120192,0.040716297553898086,0.047091373758753496,0.0066719912577162255,0.013033042181537797
2021-06-09,124.11242420165917,124.63927604647924,123.43922338156383,124.03437042236328,56877900,122.59139404296874,125.24139770507813,122.90406482206173,123.51905373817125,-0.6149889161095246,-0.8973120168253838,58.19891683454835,125.1725691230972,120.01021896284028,0.04211021663109155,-0.23555114120515352,0.0030770823568087025,0.01292817690500807
2021-06-10,123.9270603510902,125.06857651400928,122.87336400291547,123.03922271728516,71186400,122.75432891845703,125.36654083251953,122.92485986695473,123.48306294780693,-0.5582030808521949,-0.829490026628993,45.48188917401124,124.97458586002433,120.53407197688973,0.036173990133450476,0.25156519491753393,-0.008023160852023814,0.011663587661542636
2021-06-11,123.44898317154788,124.3368281715762,123.02945340825438,124.24901580810547,53522400,122.87043075561523,125.47204986572265,123.128588787181,123.54046138053573,-0.4118725933547296,-0.7459663399746443,57.594982847218596,125.15056498977034,120.59029652146012,0.03711445007774436,-0.24813728464987694,0.009832580734032481,0.011191623806939463
2021-06-14,124.70760042950351,127.36136255409737,123.97586282548664,127.30282592773438,96906500,123.01824340820312,125.62207748413086,123.77081278293468,123.82215962233164,-0.05134683939695606,-0.6070421737332752,61.9859419569006,125.9820768929216,120.05440992348464,0.04818526752790299,0.8105783746618238,0.024578143333910285,0.011651648431227032
2021-06-15,126.77594378180441,127.41987625518645,126.23933338731938,126.48324584960938,62746300,123.18263969421386,125.69922149658203,124.18812868859578,124.02124324144944,0.1668854471463419,-0.45225641234886266,59.29440107291554,126.52801609097682,119.8372632974509,0.054315712101436604,-0.3525067977896219,-0.006438035229400563,0.011534381000602641
2021-06-16,127.19550970995087,127.70285197400149,125.33202917302177,126.98086547851562,91815000,123.44118804931641,125.78027893066407,124.61779662900882,124.24249773785533,0.37529889115349135,-0.28674514873217316,60.85523856204784,127.1222915942546,119.76008450437821,0.05964141471917049,0.46327353166640894,0.0039342730775420165,0.011152932353380296
2021-06-17,126.6393832290609,129.3224209462561,126.49302678487064,128.58091735839844,96721700,123.78754425048828,125.8604165649414,125.22752687451141,124.56660636678814,0.6609205077232758,-0.09721183154734678,71.31630380043457,128.0224312087651,119.55265729221144,0.0684218591445259,0.05344115885203937,0.012600732195777509,0.01135889002264351
2021-06-18,127.52722244492858,128.30773056203458,127.06866573814787,127.28330993652344,108953300,123.94120941162109,125.8666813659668,125.54380969105203,124.76943378889145,0.7743759021605854,0.07710585197046882,68.36158047264243,128.45452105429132,119.42789776895086,0.0728298790062807,0.12646179709413707,-0.010091757381526012,0.010857220563862456
2021-06-21,127.12717628510836,129.18579802932504,126.06372153950791,129.07847595214844,79663300,124.27634468078614,125.85742263793945,126.08761686568252,125.0909560426501,0.9966608230324141,0.2610169616257324,72.9930871969009,129.27006727048317,119.28262209108911,0.08036481282940547,-0.26883077428586377,0.014103703121173261,0.010525769723606533
2021-06-22,128.91263161271146,130.8151460223462,128.4150406144124,130.7175750732422,74783600,124.61196784973144,125.91523101806641,126.79993183337345,125.5105629584415,1.2893688749319523,0.46668744756814146,74.31846384901765,130.3723595322044,118.85157616725847,0.09245326563527788,-0.06125405299554498,0.012698469741007745,0.010494008853330782
2021-06-23,130.51271488266488,131.0493254021088,129.98585550457855,130.4444122314453,60214200,124.94368934631348,125.90543487548828,127.36063025358773,125.87832200994704,1.4823082436406878,0.6698116883846682,79.70764893814618,131.24804835978887,118.63933033283809,0.10091520502490116,-0.19482078958488225,-0.002089717787710055,0.010505677779683883
2021-06-24,131.1761225655203,131.36149842351492,129.69313058879897,130.1614532470703,68711000,125.26370086669922,125.93673156738281,127.79153203459809,126.19742983851431,1.5941021960837816,0.8546698493356133,74.99993493676024,131.95331831829998,118.57408341509846,0.10680855515708565,0.14110957216071962,-0.002169192068365078,0.010540331965693052
2021-06-25,130.2102731739654,130.62979558487248,129.57609165578822,129.86878967285156,70783700,125.64566841125489,125.91405914306641,128.11111385788038,126.47084123727322,1.6402726206071634,1.011790443987213,73.51608461776898,132.47670093307158,118.8146358894382,0.10873486699848374,0.030165475688026744,-0.0022484657855135204,0.010014236793199394
2021-06-28,130.16148725640332,131.95667992046137,130.10295063063353,131.4981231689453,62111300,126.14178657531738,125.93059631347656,128.63219735281538,126.84508138219715,1.7871159706182311,1.1668555812084653,74.87632733020638,133.16675980079134,119.11681334984343,0.11138217423739198,-0.12251973265031357,0.012545997388580865,0.010020674384090105
2021-06-29,131.51761747124857,133.16646828417475,131.07857796707717,133.01036071777344,64556100,126.72961502075195,125.9641326904297,129.30576656870835,127.30386742565554,2.0018991430528104,1.3338643210586987,76.55896349449912,133.99579702231023,119.46343301919367,0.11467220192168093,0.039361597648092994,0.011500069448787897,0.010027678718581007
2021-06-30,132.8542738516881,134.0640853489463,132.56157584088896,133.6250457763672,63261400,127.31012916564941,126.04366241455078,129.9702757546872,127.77409454578934,2.196181208897869,1.5063277213296777,82.04374369783197,134.84062653248762,119.7796317988112,0.11830162165714111,-0.02005542466165089,0.004621332167484393,0.01002068874504301
2021-07-01,133.27379128495963,133.98601159157678,132.4542339993765,133.92747497558594,52485800,127.97991333007812,126.12164367675781,130.57907927254422,128.23169513875922,2.347384133784999,1.6745390215354594,81.00002583045799,135.35320860663117,120.60661805352507,0.11522582075104693,-0.17033451678274592,0.002263267319847273,0.00923997391113418
2021-07-02,134.54213509862615,136.59100614570704,134.39579354693674,136.55198669433594,78852600,128.66628379821776,126.28250366210938,131.4979927526309,128.8502592428351,2.647733509795785,1.8691779355858202,80.46273571369353,136.55654307594187,120.77602452049365,0.12264688222593098,0.5023606384965076,0.019596514600371817,0.009285563377781868
2021-07-06,136.65928383502748,139.66427232062847,136.65928383502748,138.56179809570312,108181800,129.45265731811523,126.43719757080078,132.58473668537647,129.57205943145027,3.0126772539261992,2.0978778146682373,86.8893254248985,138.00292643643093,120.90238819979952,0.1320987810594631,0.37194968840596254,0.014718287518335593,0.009423987726895343
2021-07-07,140.04481034204434,141.36194394640904,139.18624836793538,141.04974365234375,104911600,130.32245063781738,126.63385833740234,133.88705016380666,130.4249134369041,3.462136726902571,2.3707296118272434,88.31046654670278,139.87005422097886,120.77484705465591,0.1465227754148896,-0.03022874457625957,0.01795549416096809,0.009791612227404638
2021-07-08,138.1325533693018,140.55216163148216,137.24470813835896,139.75213623046875,105575500,131.10833892822265,126.81099609375,134.7893738609714,131.11781623754766,3.6715576234237517,2.630895225369027,80.92940682124978,141.05579135893433,121.16088649751097,0.15174400823059117,0.006328184871835063,-0.009199643957335413,0.01039358378266522
2021-07-09,139.27403406481795,142.10341304013653,139.17646311232951,141.57656860351562,99890800,132.03520622253419,127.04040069580078,135.83356037382148,131.89461200918046,3.9389483646410213,2.8925058622512774,88.4515887368348,142.26738079539194,121.80303164967643,0.15499160967132194,-0.05384487878342992,0.013054772701564632,0.009952412733387601
2021-07-12,142.64978272453996,142.75710481226085,140.49358983023356,140.98141479492188,76299700,132.871826171875,127.25984985351562,136.6255397139157,132.56937613937262,4.056163574543092,3.125237411134657,84.23132646842748,143.159517961306,122.58413438244402,0.15485136444385805,-0.2361688964349069,-0.004203759241124705,0.010239473687851034
2021-07-13,140.52284633857775,143.8693330567253,140.13259235448814,142.09364318847656,100827100,133.61136703491212,127.5408935546875,137.46678796337642,133.27649554218343,4.190292421192993,3.338248417850797,83.73853490523835,144.33088777036392,122.89184629946034,0.16045821509558866,0.3214612901492404,0.00788918450827425,0.009317461035588668
