Price,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,MACD,Signal,RSI,BB_upper,BB_lower,BB_width,Volume_change,Daily_return,Volatility
Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
2021-06-01,50.4010009765625,50.54100036621094,49.77399826049805,49.90800094604492,24826000,49.621300315856935,51.536320190429684,49.95290924307099,50.25434000755687,-0.3014307644858789,-0.5175698529704476,53.41181357591823,51.006169926857254,48.236430704856616,0.05581754618218948,-0.14696079441981924,-0.00741825534627405,0.013944674193879009
2021-06-02,49.981998443603516,50.321998596191406,49.582000732421875,49.92399978637695,22690000,49.60160026550293,51.48858016967773,49.94846074692887,50.22937755586028,-0.28091680893140847,-0.4702387037364515,64.64663543348686,50.95560615927683,48.24759437172903,0.05459525041636973,-0.08603883025859982,0.0003205666431986831,0.013714149486393155
2021-06-03,49.51900100708008,49.66600036621094,48.724998474121094,48.94300079345703,38874000,49.56835021972656,51.397260208129886,49.793748485240116,50.13231615271209,-0.33856766747197753,-0.4439042559345656,52.437951526717534,50.95398537995541,48.18271505949771,0.05590806044932334,0.713265755839577,-0.019649847710872193,0.014059278178222938
2021-06-04,49.20000076293945,50.18600082397461,49.095001220703125,49.4739990234375,31605000,49.5443000793457,51.345120162963866,49.744549233295835,50.082712352858834,-0.33816311956299927,-0.422755874118279,51.23621282425919,50.91832699102946,48.170273167661946,0.055466598962271685,-0.1869887328291403,0.010849319031771554,0.014194352699593855
2021-06-07,49.29199981689453,49.66999816894531,49.05500030517578,49.465999603271484,27919000,49.498400115966795,51.32872016906738,49.701690264348365,50.036302605493134,-0.33461234114476923,-0.4051270644654404,55.601236448301066,50.81442787547124,48.18237235646235,0.05317455741685395,-0.11662711596266417,-0.00016168937874272427,0.014037134498774355
2021-06-08,49.70000076293945,49.88199996948242,48.9370002746582,49.23899841308594,23740000,49.526900100708005,51.29740013122559,49.63049962253462,49.976373410940134,-0.34587378840551253,-0.39327635382998916,56.02920745440878,50.790962110789394,48.262838090626616,0.051045472561821764,-0.1496830115691823,-0.004589034731050545,0.011723673976724056
2021-06-09,49.45000076293945,49.60900115966797,48.46500015258789,48.58100128173828,30550000,49.48055019378662,51.241120147705075,49.469024367012075,49.87160484298194,-0.402580475969863,-0.39513718522016067,48.3073677907,50.81362749623134,48.1474728913419,0.0538828811411284,0.28685762426284755,-0.013363332979023035,0.011437807972987908
2021-06-10,48.71699905395508,49.020999908447266,48.2140007019043,48.72700119018555,43829000,49.49200019836426,51.188880157470706,49.35485859631656,49.78575130637241,-0.4308927100558506,-0.4022883115917309,33.37950530200736,50.793093910126316,48.1909064866022,0.05257794013364847,0.43466448445171846,0.00300528817017498,0.01049414947113765
2021-06-11,49.0,49.14099884033203,48.77799987792969,48.87699890136719,31240000,49.50255012512207,51.12310012817383,49.28133716530816,49.71765186254306,-0.4363146972348986,-0.4090936050158047,38.888847444761495,50.77862452286541,48.226475727378734,0.05155590548438194,-0.28722991626548633,0.0030783283911970383,0.010488357524611788
